Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
4/24/23,10.5,10.8,10.1,10.2,134,411951,4307235.7
4/21/23,9.7,10.7,9.7,10.5,485,2310039,23985534.7
4/20/23,9.5,9.9,9.5,9.7,51,184825,1770173.9
4/19/23,9.9,9.9,9.6,9.6,31,171404,1645955.9
4/18/23,9.7,10,9.6,9.7,91,149065,1462266.9
4/17/23,9.9,10,9.6,9.7,99,239396,2317461.1
4/12/23,10,10.2,9.7,9.9,104,237665,2370590.7
4/11/23,8.9,10.1,8.9,9.9,311,656547,6479171
4/10/23,9,9.1,8.8,8.9,116,254066,2271283.7
4/6/23,9.3,9.3,8.9,9.2,30,16239,146555.2
4/4/23,9.3,9.3,8.9,9,37,66375,604927.4
4/3/23,9.3,9.3,8.9,9.2,51,160052,1465433.9
3/31/23,9.3,9.3,8.9,8.9,58,48014,429813.8
3/30/23,9.3,9.5,9,9.2,61,75793,691185.9
3/29/23,9.5,9.5,9.1,9.2,47,78937,731303.3
3/28/23,9.2,9.5,9,9.3,45,74114,675838.2
3/27/23,9.4,9.4,9.2,9.2,77,112569,1050164.3
3/24/23,9.6,9.9,9.4,9.4,62,127763,1206582.3
3/23/23,9.7,9.8,9.5,9.5,46,116271,1112693.8
3/22/23,9.5,9.9,9.5,9.5,35,115732,1103000.6
3/21/23,10,10.3,9.5,9.6,70,151243,1478725.5
3/20/23,10,10,9.5,9.7,62,79202,765763.2
3/17/23,9.9,10.2,9.8,9.8,25,26514,261775
3/16/23,9.7,10,9.6,9.7,38,14275,138153.7
3/15/23,10.2,10.2,9.7,9.7,48,33735,329065.7
3/14/23,10.1,10.2,9.9,10,20,78698,782510.6
3/13/23,9.9,10.3,9.9,10,53,71577,716124.9
3/10/23,9.8,10.7,9.5,10.3,305,963964,9980948.4
3/9/23,9.4,9.7,9.3,9.5,105,228614,2166640.5
3/8/23,9.7,9.7,9.4,9.5,99,243713,2310975.7
3/7/23,10.5,10.5,9.4,9.5,156,300965,2875090.8
3/3/23,9.9,10.2,9.8,10,156,544268,5421647.1
3/2/23,9.6,9.9,9.4,9.7,58,99970,963532.5
3/1/23,9.4,9.7,9.3,9.4,39,36568,342770.5
2/28/23,9.6,9.7,9.4,9.5,33,68221,648703.7
2/27/23,9.8,9.8,9.3,9.4,43,206517,1940775.8
2/24/23,9.7,9.8,9.6,9.7,29,7934,77015.5
2/23/23,9.4,9.8,9.4,9.6,74,209690,1995172.8
2/22/23,10,10,9.3,9.4,70,123737,1174346.1
2/21/23,9.7,10,9.4,9.7,60,107813,1036151
2/20/23,9.7,10,9.4,9.6,68,165093,1589988.3
2/17/23,10,10,9.5,9.7,27,61930,606695.1
2/16/23,9.1,10.1,9.1,9.9,112,566521,5488752.4
2/15/23,9.6,9.9,9,9.1,98,160690,1489804.8
2/14/23,10.2,10.2,9.5,9.6,144,188560,1818266.2
2/13/23,10.7,10.7,10,10.2,43,41934,433193.7
2/10/23,10.6,10.8,10.5,10.6,36,72045,762914.8
2/9/23,11,11,10.7,10.9,20,36033,392313.1
2/8/23,11,11,10.6,11,32,106369,1167380.5
2/7/23,10.6,11.2,10.6,10.9,83,332493,3637513
2/6/23,10.9,10.9,10.5,10.6,60,92312,981542.6
2/3/23,10.7,11,10.7,10.8,34,134211,1451116.5
2/2/23,10.8,10.8,10.6,10.7,63,69270,741785
2/1/23,11.2,11.2,10.8,11,19,111121,1220803.5
1/31/23,11.1,11.1,10.8,11,47,241675,2642680.7
1/30/23,11.2,11.2,10.8,11,52,284584,3128012.6
1/27/23,11.4,11.4,10.9,11,62,125533,1381553.5
1/26/23,11.2,11.5,10.9,11.1,76,192520,2152003.5
1/25/23,11.6,11.6,11.1,11.3,46,140550,1592181.9
1/24/23,11.6,11.7,11.2,11.3,93,128425,1459729.3
1/23/23,11.3,11.6,11.1,11.4,71,231097,2628263.5
1/20/23,11.4,11.5,11,11.1,122,382667,4266054.8
1/19/23,11.8,12,11.4,11.5,150,353803,4116729.7
1/18/23,11.1,11.7,10.7,11.4,153,294513,3295069.4
1/17/23,11.3,11.5,10.9,11,71,155997,1733737.3
1/13/23,11.5,12,10.9,11.1,243,756993,8634693.3
1/12/23,12,12.1,11.5,11.7,234,580949,6816476.4
1/11/23,12.3,12.4,11.5,11.7,223,1076315,12620898.5
1/10/23,12.5,12.8,12,12.1,550,3007925,36623132.9
1/9/23,12.8,13.1,12,12.4,1052,8607259,108272442.7
1/5/23,12,13.1,11.5,12.5,835,4540057,56310176.4
1/4/23,13.5,13.5,11.6,11.9,1319,7195137,89636578.3
1/3/23,10.5,12.8,10.5,12.6,799,8568926,103150977.1
1/2/23,10.1,10.5,9.7,10.1,241,1457696,14653139
12/30/22,10,10.3,9.7,9.9,203,316180,3125769
12/29/22,10.2,10.6,9.8,10,162,866809,8686941.8
12/28/22,10.7,10.7,10.1,10.2,87,273670,2847224.4
12/27/22,10.8,11.2,10.4,10.5,247,806544,8725848.6
12/23/22,10,10.9,10,10.8,522,2436055,25737588.3
12/22/22,9.9,10.5,9.4,10,184,339771,3376758.9
12/21/22,9.9,9.9,9.4,9.5,103,171879,1643524
12/20/22,10.1,10.8,9.5,9.6,217,495993,4870074.2
12/19/22,10,10.7,9.9,10.2,167,517430,5228478.4
12/16/22,10.4,10.8,10,10.2,180,702217,7154703.7
12/15/22,10.7,11.2,10.3,10.4,239,658883,7007676.8
12/14/22,11.6,11.7,10.8,11,394,1867804,20705008.5
12/13/22,10.7,11.9,10.5,11.4,1011,6488047,74065645.9
12/12/22,10,10.6,9.8,10.5,459,1834493,18962447.7
12/9/22,8.6,10,8.6,9.6,639,3788184,36434381.2
12/8/22,8.5,8.9,8.5,8.7,69,279721,2448958.9
12/6/22,8.7,8.7,8.4,8.6,85,256932,2188326.5
12/5/22,8.8,8.9,8.4,8.7,111,798126,6910231.8
12/2/22,8.8,8.8,8.4,8.5,100,336887,2865689.1
12/1/22,8.6,9,8.5,8.7,71,169161,1465062.4
11/30/22,8,9,8,8.6,273,962604,8353349.9
11/29/22,7.9,8.2,7.8,7.8,112,391846,3125803.8
11/28/22,8.2,8.2,7.7,7.9,74,186563,1471605
11/25/22,7.5,8.2,7.2,8,117,789444,6311973.1
11/24/22,8,8.3,7.3,7.5,106,302220,2278984.3
