Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
3/15/23,50.1,53,50.1,53,57,10806,555716
3/14/23,53.9,53.9,52.5,52.7,72,18942,1000383.3
3/13/23,53.5,54.4,52.6,53.5,33,11456,610344.3
3/10/23,54.3,54.5,53.4,53.5,45,6251,335769
3/9/23,54.5,54.5,54,54.3,58,15307,832607.5
3/8/23,55.5,55.5,53.5,53.6,45,10806,582588.6
3/7/23,55.9,56,54,54.1,62,17516,953741.3
3/3/23,56,56.8,54,54.2,42,14785,827012.9
3/2/23,56,56,54.6,55,12,2360,129895.9
3/1/23,56.9,56.9,55,55,8,413,22735.2
2/28/23,55,57,53.6,54.6,19,1325,72789.7
2/27/23,56.9,56.9,54.5,54.9,13,1337,73498.1
2/24/23,56.5,57,55,56.3,25,2069,116495
2/23/23,54.9,57.4,54.6,56.1,50,12731,713629.5
2/22/23,55,55,53.5,53.8,31,5305,286433.1
2/21/23,54.9,55,53.6,55,11,2845,156460.9
2/20/23,55,55.3,53.1,53.8,39,8207,443013.6
2/17/23,54.9,54.9,54,54,7,575,31095.3
2/16/23,54.9,54.9,53,53.4,24,1138,60994.1
2/15/23,53.9,53.9,53,53,19,3583,190050.3
2/14/23,54,54.5,53,53.1,33,6210,330175.4
2/13/23,54.4,54.4,54,54.3,48,1412,76636.3
2/10/23,56,56.4,54.9,55,17,371,20407.3
2/9/23,55,56.5,55,56.5,45,21223,1168722.4
2/8/23,56,58,54.7,57.7,245,9688,553646.5
2/7/23,56.8,56.8,55,56,11,409,22754.1
2/6/23,57.1,57.1,54.5,55.4,39,2360,131142.3
2/3/23,57.2,57.4,55.1,57.1,14,426,24305.5
2/2/23,56.7,56.7,56,56.5,12,300,16959.5
2/1/23,57,57,56.9,55.2,3,35,1993
1/31/23,55,57,54.1,55.2,10,1061,58505.4
1/30/23,55.7,57,55.2,57,17,2360,132989.1
1/27/23,57,58.8,55.1,55.8,19,6424,358467.8
1/26/23,56.6,56.6,55,55.1,38,5336,294582.9
1/25/23,57.8,57.8,56,57.1,5,1255,71638
