Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
1/16/25,1250,1280,1250,1299.75,6,31,39372
1/15/25,1250,1300,1250,1299.75,46,3231,4195089.5
1/10/25,1243.5,1244,1215.25,1243.75,18,4249,5281329.5
1/9/25,1220,1244,1208,1212.25,24,117301,141948118
1/8/25,1240,1243,1200,1201.75,49,121921,146347689
1/7/25,1240,1240,1200,1200,17,25057,30070549.75
1/6/25,1205,1250.75,1205,1248.25,23,350,430807.75
1/3/25,1224,1224,1205,1211.25,28,884,1074837
1/2/25,1186,1224,1186,1200,25,1844,2212794
12/31/24,1200,1200,1185,1185.25,25,977,1167466
12/30/24,1200,1200,1187.75,1200,19,3018,3621567.75
12/27/24,1214.75,1214.75,1188,1190.25,25,439,522630.25
12/26/24,1202.25,1202.25,1202.25,1202.25,5,160,192360
12/24/24,1225,1225,1200,1220.25,20,223,272131
12/23/24,1186,1247.5,1186,1239.5,26,1119,1386806.25
12/20/24,1190,1212,1186,1189.5,14,343,408004
12/19/24,1186,1186,1180,1186,18,379,449291
12/18/24,1239,1239,1160,1166.25,128,4462,5247073.5
12/17/24,1250,1250,1235.25,1249.25,5,34,42185.25
12/16/24,1242.5,1250,1220,1249.25,24,956,1191924
12/13/24,1249.75,1249.75,1221,1242.5,16,115,142875.5
12/12/24,1200,1220,1200,1218.25,18,230,278967.25
12/11/24,1190,1200,1190,1196.5,16,184,219943
12/10/24,1180.25,1195,1180.25,1190,10,115,136808.75
12/9/24,1189,1189,1180,1177.75,8,87,102841.75
12/6/24,1150,1190,1150,1177.75,14,101,118948.25
12/5/24,1125,1145,1125,1144.5,13,149,169828.75
12/4/24,1100,1183.75,1060,1177.25,25,3646,4099639.75
12/3/24,1100,1100,1058,1100,12,10023,11004798
12/2/24,1050.5,1180,1000.25,1114.75,39,304002,304522948.5
11/29/24,1099,1099,1099,1100,5,32,35168
11/28/24,1040,1100,1040,1100,11,10000,10999252
11/27/24,1022,1079,1022,1024.5,4,104,106542
11/26/24,1025,1025,1020,1020,10,356,363379.25
11/25/24,1032,1032,1020,1025.5,10,380,389659
11/22/24,1043.5,1043.5,1043.5,1043.5,1,2,2087
11/21/24,1051,1051,1040,1043.5,6,460,479975
11/20/24,1050,1090,1050,1061.25,10,667,707701.25
11/19/24,1111,1111,1051,1019.75,3,11,11790
11/18/24,1099,1099,1018,1019.75,6,22,24091.75
11/14/24,1018,1080,1018,1019.75,5,101,103004
11/13/24,1021,1021,1020,1018,6,30,30601
11/12/24,1017,1021.25,1017,1018,8,103,104842.5
11/11/24,1098,1098,1016.25,1050.25,6,60,63818
11/8/24,1050,1092,1050,1050.25,6,963,1011360
11/7/24,1050,1050,1003,1051,6,21,21160
11/6/24,1065,1065,1050.25,1051,7,154,162552.5
11/5/24,1092,1092,1050,1089.25,8,36,39057
11/4/24,1094,1094,1080,1089.25,11,210,228658
11/1/24,1095,1095,1094,1069.5,2,4,4379
10/30/24,1095,1095,1094.5,1069.5,5,13,14232.5
10/29/24,1080,1090,1080,1069.5,11,64,69590
10/28/24,1055,1078,1055,1069.5,13,1197,1280666
10/25/24,1034.75,1035,1034.75,1036.5,2,62,64169.5
10/24/24,1020,1075,1017,1036.5,6,3215,3330733
10/23/24,1060,1079,1060,1060.25,8,514,544874
10/22/24,1005,1060,1000,1060,13,302,308316
10/21/24,1005.25,1005.25,1005,1005,9,176,176883.25
10/18/24,1006,1055,1006,1000.75,7,91,95860
10/16/24,1050,1050,1008,1000.75,6,40,41688
10/15/24,1050,1050,1050,1000.75,3,39,40950
10/14/24,1000,1053.75,1000,1000.75,2,6,6268.75
10/11/24,1074,1074,1050,1000.75,7,49,51474
10/10/24,980,980,980,1000.75,1,3,2940
10/9/24,990,1074,990,1000.75,5,604,603296
10/8/24,995,1000,990,999,15,1482,1480114
10/7/24,995,1000,995,995.25,5,135,134350
10/4/24,999.75,999.75,994.75,994.75,17,566,563348.75
10/3/24,999.75,999.75,999.75,999.75,5,49,48987.75
10/2/24,1010,1010,950,999.75,22,1259,1256779.75
10/1/24,1015,1015,925,938.75,29,1023,961943.75
9/30/24,1000,1020,990,991.25,28,1609,1596798
9/27/24,1000,1010,1000,1000,7,234,234101
9/26/24,960.5,1000,960.5,961,5,101,97050
9/25/24,1001,1098.25,1000.25,1011.5,27,1044,1055327.5
9/23/24,1000,1020,1000,1001,9,120,120122.5
9/20/24,1048.25,1048.25,1000,1000,20,916,918016.5
9/19/24,1020,1048.25,1020,1000.5,6,47,48053
9/18/24,1048.75,1048.75,1000,1000.5,7,65,66458.75
9/12/24,1000,1049.25,1000,1000.5,10,212,212095.25
9/10/24,991,1000,980.25,989.5,11,351,347566.75
9/9/24,1000,1000,995,1000,7,102,101990
9/6/24,1000,1000,1000,1000,3,50,50000
9/5/24,1049.5,1050,1000,1000,9,59,59996.5
9/3/24,999,1000,990,1000,8,43,42854.25
9/2/24,1000,1010,999,1000,6,78,78119
8/30/24,1000,1000,1000,1000,9,363,363000
8/29/24,1000.5,1020,1000,1000,6,18,18041.5
8/28/24,1000.25,1000.25,1000,1000,12,200,200000.25
8/27/24,1010,1040,1000,1040,12,42,42090
8/23/24,1040,1040,1040,1040,1,3,3120
8/22/24,1045,1045,1039.75,1040,7,190,197658.75
8/21/24,1045,1045,1010,1049.5,2,14,14280
8/20/24,1049.5,1049.5,1039.75,1049.5,5,21,22010.25
8/15/24,1041,1041,1030,1049.5,3,27,27920
8/14/24,1049,1049,1049,1049.5,4,38,39862
8/13/24,1049.5,1049.5,1049.5,1049.5,3,100,104950
8/12/24,997,997,997,1025,1,1,997
8/9/24,1000,1000,997.5,1025,4,42,41906.25
